tweet_id,text,labels
296945717912678400,"the night begins.  at your terminal list of  at your terminal slhc_official getting acoustic at your terminal site. i am on next ,   at your terminal  x  and y ;  w you are welcome bar moneyter text transfer protocol :  / t.co / id","[1, 0]"
295701846046150656,@ polka_dot_peony they should because of generators. it would probably be madness there though if the suburb does not have power,"[1, 0]"
295328519528009729,@ though he does play for gpe.,"[1, 0]"
297221442037235712,@ that what i do not understand is how you can get given out by listening to audio ?,"[1, 0]"
295678563691147264,@ person thanks for being the best band .,"[1, 0]"
296905640838828032,look  at your terminal  and flirting nicely with a gay guy.  (  at your terminal  person table )  the text transfer protocol :  / t.co / id,"[1, 0]"
295452598780190720,"if this weather system came through on date ,  would we have panicked more ?   # .  # .  # .  # apocalypse  # key  # ;","[1, 0]"
296238663484989440,@ and you have a very nice house my deer  ;  ),"[1, 0]"
295688882899525635,@ is any estimated time of arrival on mobile coverage being fixed in north ward - 4810  ?,"[1, 0]"
295409325734760448,@ well . any excuse  : p you might all just stay awake and carry on drinking   # smashedstripper,"[1, 0]"
295510780164591616,@ stay  at your terminal . did not you say you are cardinal way to' writing a book ?,"[1, 0]"
297213512063799296,@ anthony_mundine power punches ?  where you getting the punch at ?,"[1, 0]"
296752987668365313,"@ and in gpe ,  this is cardinal of cardinal test sites in the country ,  its a date roll out nationwide  and a ;  you will see it well before then  :  )","[1, 0]"
295548753966952448,@ ifoundkidrauhl_ unsure i have followed like cardinal people in time and it has not kicked in yet,"[1, 0]"
296455117811621888,o level candidates who seem to keep on failing to register. see this.  :  )  the text transfer protocol :  / t.co / id,"[1, 0]"
296720825850163202,@ but it always is funny. it is to the point where i do not ever see the term as meaning potato. unless i am near a kitchen.,"[1, 0]"
296919714263863296,@ ustupidbitch please let us know what he needs.,"[1, 0]"
295734589756960770,@ dustin_rhodes1 glad to see you back no. but your brother is an ass for eliminating you. had been other way around,"[1, 0]"
295875423965954048,"org you stupid girl ,  poor weather  :  (  poor man ,  but gpe for a coming back and back and not and but poor .  # onetreehill","[1, 0]"
296153167878561792,i am at your terminal pool side at your terminal based on blue line text transfer protocol :  / t.co / c,"[1, 0]"
295522351565643778,"everything fit again  / same, old, boring shit go away","[1, 0]"
297378826948866049,i think i only go out date be cool i like to eat when i am drink oh fuck,"[1, 0]"
297222521072259072,date and new students  at your terminal  can practice !   cardinal using . text transfer protocol :  / t.co / id,"[1, 0]"
295864615231975426,"@ nathangielis was cool ,  i got date going to ,  hate having to block on passing plays  :  )","[1, 0]"
295586674447093761,"finally home again ,  cannot wait to jump into my bed","[1, 0]"
295678196593078272,@ looking  at your terminal mrschanbne it is really nice here.  at your terminal someone is keeping an eye on it for him,"[1, 0]"
296072403363188736,defence force to add muscle to flood fight :  this king has guaranteed that gpe will have defence forces. the text transfer protocol :  / t.co / .,"[1, 0]"
295713487525662720,@ person how old are you ?  making fun of an icon - not cool.,"[1, 0]"
296940485291958273,@ jessie_ware gay ass homosexual i cannot afford to go to laneway.love to buy you a drink or meet you that your in money !  ?  !  ?,"[1, 0]"
297239952943611905,on way to the  at your terminal video game !  the text transfer protocol :  / t.co / r.,"[1, 0]"
295503738049814528,no crap !  in so much pain and yet still bringing so much fight to the world number cardinal !   money  money  cardinal tennis,"[1, 0]"
296785376314531840,@ . that is happened quite a few times date. cannot think twice about it when we play real.,"[1, 0]"
296415744546185216,@ the hey team !  i think there is a problem with your data reporting systems i tried to explain to call centre but language barrier.,"[1, 0]"
295691942761734145,org is quite nice  (  at your terminal  buzz moneymoneyer )  the text transfer protocol :  / t.co / .,"[1, 0]"
295936281958039552,free classes - the gold coast of paradise the text transfer protocol :  / t.co / .,"[1, 0]"
297214475407331328,"@ ah . but that sounds pretty decent !  so many days off ?  i have a new number ,  i will send it through in here and then send . x  :  )","[1, 0]"
295534254367064065,i hope date will be better.,"[1, 0]"
295822946574925826,where are all the phone calls at your terminal ?,"[1, 0]"
295792910513881088,"me ?  i am drinking a potent mix of sugar and coffee ,  in the middle of a fucking jungle ,  next to the barrier reef. .. the text transfer protocol :  / t.co / .","[1, 0]"
296515233361563648,"@ many bus friends are not real friends ,  only friends because its convenient","[1, 0]"
295888974197694464,vintage furniture. ride it or hang it.  dollar cardinal per text transfer protocol :  / t.co / id,"[1, 0]"
295439465994924032,but thanks for the non effective thought  just roll up roll round rotation is required apparently for any surf music,"[1, 0]"
296564520975998976,"@ the so ,  normal life with  # who on the end ?","[1, 0]"
296518235484983296,"when given the choice between being right and being kind ,  choose kind. .. wayne moneymoneyr","[1, 0]"
297255994889760768,"cardinal trains in a row though ,  seriously. in rush hour. that is why.","[1, 0]"
297470485078372352,time watching date of 'girls'  and get ;  and get ;  and get ;  and get ;  favourite new show !,"[1, 0]"
296057706631012353,"i like you ,  but you ruin everything. like my happy memory.","[1, 0]"
296069791565881344,@ person :  are you fucking serious ?  the text transfer protocol :  / t.co / uk kill me now please,"[1, 0]"
297277006171746304,i need to do my re-growth .,"[1, 0]"
295417999106658304,person in full force. the text transfer protocol :  / t.co / id,"[1, 0]"
295372336864043008,this is clearly fake. why are you  and c ;   at your terminal and station ?   at your terminal andrealeighstew :   at your terminal cardinal just taken off gold coast by text transfer protocol :  / t.co / the,"[1, 0]"
295367190461435904,@ ha_ . ~ ~ yeah we are just staying home  :  (,"[1, 0]"
296706587727392769,"morning light !   quote :  talk is cheap ,  actions speak louder then words !   good day to all  ;  )     cardinal .   cardinal follow","[1, 0]"
295356939599233024,"@ source :  sorry to ruin the mood. but have a read ,  o / as / a level students date   the text transfer protocol :  / t.co / . oh. i though results out","[1, 0]"
297162655968423936,@ the i could try  ( passing wind )  and then it if that helps !,"[1, 0]"
296141089432276992,project 'make it to my boys date now in motion !   at your terminal or   at your terminal  all for you g !  the text transfer protocol :  / t.co / id,"[1, 0]"
295476756767469568,the operating conditions are not sensitive to good reception. sigh.  # .  # australianopen,"[1, 0]"
295455571262459905,"@ the so ,  if that is down ,  then the network that relies on it will go down.  cardinal chaos","[1, 0]"
295328727439646720,"@ jezabel_lemieux i am not at your terminal home ,  i am at your terminal here. i think i am still drunk  :  (","[1, 0]"
297372409906987008,oh my goodness how good would pizza would be,"[1, 0]"
296798572375064576,"monty, chocolate on edward stop that - chocolate on butter ,  white hot chocolate ,  lunch  at your terminal  product latest have text transfer protocol :  / t.co / id","[1, 0]"
295347803608190976,@ . she get loads of fan mail have you got a reply yet,"[1, 0]"
296458726423011328,"person condition clothing - bulk buy !   dollar money pick-up from gpe ,  for the text transfer protocol :  / t.co / .","[1, 0]"
295993402296774656,date of school date,"[1, 0]"
295913659522232321,"date ,  i can do this.","[1, 0]"
295333755076354048,@ angryaussie no screw that. you do not have to be a musician to know it is pants.,"[1, 0]"
296724477549625346,round table and cardinal chairs  dollar cardinal per per text transfer protocol :  / t.co / .,"[1, 0]"
295365514572754944,@ that apparently tornado hit through time. this is my ordinal time he is so good.,"[1, 0]"
296943589915754496,"@ the i think i preferred the old styling to be honest ,  the new one is a bit late !","[1, 0]"
295521790762029056,@ geordiefelesina you do realise private islands are worth a shit now.,"[1, 0]"
295742515036950528,@ but i think you have been there,"[1, 0]"
296089198610481153,@ because he is date or going in a cardinal is not a hanging offence.,"[1, 0]"
297283833185832960,"org ,  gpe looking good least","[1, 0]"
295453066390556672,@ glamaphoniclexi the internet already judges me.,"[1, 0]"
296457673036152832,@ shannon_clare  at your terminal neilcagejunkies correct needs to say internet,"[1, 0]"
295415375473041408,@ well that is cool. how did you get that ?,"[1, 0]"
296158307440279552,@ when  at your terminal lollipopchurros have to do legal and speech  :  /,"[1, 0]"
296945939862654976,person like black and  dollar cardinal for paradise the text transfer protocol :  / t.co / .,"[1, 0]"
295514903190577152,@ just how many phones do they supply you with gpe  ?  i am sure they will not mind too much  !  like you can have what you want  !,"[1, 0]"
295496322008637441,@ shutupndloveme_  at your terminal org  at your terminal alishamelville thanks for the follow .,"[1, 0]"
295497915294683136,"@ and the worst part is she ,  like a lot of females ,  does not want equality ,  she wants to be ordinal. it will not ever work that way.","[1, 0]"
297174356432412674,@ and pork roll  +  sauce  and egg ;  tea triangle  +  surprise tea with tea. big breakfast bahahahahahahaha so full now,"[1, 0]"
296816204591529984,"@ now you are the number cardinal , moneymoneyp !","[1, 0]"
297095232758087680,"date at your terminal school. only been date and already getting homework ,  oh well school is nearly over until i finish !   :  )  one more year !","[1, 0]"
296629672807116801,@ maybe i will just leave you wonder around till i struck you with things other than food.  * still trying to hint *,"[1, 0]"
296147989930586112,all except he is weird as fuck,"[1, 0]"
295453094148460544,um okay seeing posts like real fans will not judge person until they know what really happened. and um well,"[1, 0]"
295461839033229312,@ the ass hole yes that is awful i think i read that in the news,"[1, 0]"
296098440352514049,@ no. no .. could be anything between cardinal h to date. apparently  # cardinal is not on the top priority list of org.,"[1, 0]"
296003195262627840,i am on a  # gpe line heading the city.  # get left email at your terminal cardinal.,"[1, 0]"
296370219381841920,@ little_jessie92 far out that is so bad. if it hurts so bad you should not go to work. you do not want to make it worse !,"[1, 0]"
295478496631869440,@ puddstrikesback can not you cardinal do that under a blanket or something ?  what would person think !  ?,"[1, 0]"
296212132763152384,@ because it keeps it sealed. your meant to take it off. x,"[1, 0]"
296741766919507968,she do not put it down like me  ;  ),"[1, 0]"
296432832891482112,@ iluvcandycane real man cry too  : ' (  baby you can lay your burden upon my back any day sweetheart !,"[1, 0]"
296446654851215361,@ mylifeaslisha why cannot you go ?,"[1, 0]"
296731740356108289,@ _paddy_white_ i wish i could see what sort of guys i am pulling with my fake moneymoneyr profiles though .,"[1, 0]"
296905016948690944,@ littlemixoffic you make me emotionally unstable. i live you too much  ; ' ),"[1, 0]"
295761891119202305,"@ relatebandposts 'stand up fucking tall ,  do not let them see your back'","[1, 0]"
297306722622652416,"@ and '. ours has been dead for date ,  now its just worse.","[1, 0]"
297325612157259779,@ that you are a war hero,"[1, 0]"
296590314381131777,"@ sitting  at your terminal line  at your terminal rehderscorner gives away free shit ,  so i guess so","[1, 0]"
295827662214156289,@ the yes i was wanting date to be date now. it is only fair.,"[1, 0]"
295872222868951041,@ it  cannot wait for you too come back again for famous this place is boring without your !  hahaha   the text transfer protocol :  / t.co / .,"[1, 0]"
297282005970857984,someone name me a good film to download and,"[1, 0]"
296891113703346176,@ mightystickbug said. when i said bad news - there is a line. this is in the horrible news territory.,"[1, 0]"
296532976496410624,@ so_pixelated will you be back from t bar in town ?,"[1, 0]"
296719619715108864,"shit ,  that would have been some goal by .","[1, 0]"
295845292220231681,@ ha moneymoneya i like you are here !  no i do not think we will get flooded but we will not get hit with high winds !   money .  money windsurfing,"[1, 0]"
297172348350640128,child support person evil woman  !  nasty and they have no morality,"[1, 0]"
297216516691214336,"cardinal org love you loads and your / you are not old ,  at your terminal harry_styles","[1, 0]"
296202426430672896,said my cousin laughing out loud he cracks me up   long time bit to grown now  : - ),"[1, 0]"
296584594306772992,i try not to hate people. but seriously it is like some people just ask for it.,"[1, 0]"
295476372795715585,"@ most definitely ,  i slow over cardinal legs of a i smoked too for time","[1, 0]"
296224417762115585,@ the fruit loops ; hi would i please be able to get a follow it would be absolutely amazing if i did it will not wake me up but .,"[1, 0]"
296982366247845888,@ littlebirdie87 it is bend and snap !  .. works every time !   # favouritemovieever,"[1, 0]"
296414863431966720,@ purdyschocolate i have tried them  and more ;  can thoroughly recommend them. do you still do orange pie as well ?,"[1, 0]"
296603448655372288,@ the can you please just follow me  ?  it would be much appreciated  thank you and love you,"[1, 0]"
296396468217061377,"cardinal loc hi there ,  shall we fuck ?","[1, 0]"
296503850586738688,person line of org moneye text transfer protocol :  / t.co / id,"[1, 0]"
296220757548212224,"@ start  at your terminal .  at your terminal , he had a 'message'. fuck that. give me anti-everything. give me pretty vacant. any day.","[1, 0]"
296394814637879297,@ kristingee92 you should make vegetable soup. with not too many vegetables. pretty much is like just eating water. getting your nutrients,"[1, 0]"
296927058188189697,@ please can you please just follow me  ?  it would be much appreciated  thank you and love you,"[1, 0]"
296835653545639936,"org ,  what have you done for us lately ?  the text transfer protocol :  / t.co / .","[1, 0]"
295412687989526529,"@ start  at your terminal name  at your terminal mark__harmon  at your terminal newstalk4bc  at your terminal in kitchen cabinets ,  these sit nicely on benches covering us !  all good . .","[1, 0]"
297248967794753536,@ and do not they what is up on the same river ?  heading to gpe now finally !,"[1, 0]"
297366212420190209,"org ,  just pulled the blankets off the bed.i will catch you guys in the morning","[1, 0]"
295734122972864514,then the price is up a bit !   ( with text at your terminal and or bridge )   [ picture ]   the text transfer protocol :  / t.co / .,"[1, 0]"
296560618385842176,@ just how long is your flight !,"[1, 0]"
296929798880645121,"start date  cardinal the festival in our laneway. org  cardinal food ,   cardinal beer ,   cardinal wine  and ale ;  all here !   (  at your terminal  . )  the text transfer protocol :  / t.co / .","[1, 0]"
296167619176833024,"@ the hey hi hello ,  how are you ?","[1, 0]"
295367068944044032,people sharing the dog videos need mental health checks. .,"[1, 0]"
297375540384509953,@ the you know what chocolate i am talking about though right ?,"[1, 0]"
295436702686781440,best day for date with the person bear !,"[1, 0]"
296251743774334977,@ the no still in this boring country . leaving time  : d,"[1, 0]"
296593031241555968,got a nice sip of water after a bad phone call.,"[1, 0]"
297196059044741122,@ niallofficial did you miss my new test ?,"[1, 0]"
296824900793036800,beer of the clock  (  at your terminal  the surf club )   [ picture ]  :  the text transfer protocol :  / t.co / .,"[1, 0]"
296176367534497792,"@ viviennguyen_ they look tall and big though. unlike you ,  you adorable baby  : cardinal","[1, 0]"
296595752652775424,"@ the no , wait till time or sat .","[1, 0]"
296983181905764353,professional seeks town house to share.  dollar moneyce text transfer protocol :  / t.co / .,"[1, 0]"
295998971950796801,and the longer than usual time flight arrives   at your terminal  . the text transfer protocol :  / t.co / .,"[1, 0]"
297296211470327808,almost crashed the car when  at your org announced  # thebritawardscomp - close to tears,"[1, 0]"
295509669013749760,yes !  cardinal strong beers and i am anyone! !   cardinal thanksabunchhepatitisa  cardinal notexactlywhatthedoctorordered,"[1, 0]"
296946489228398592,unless you are trying to get drunk as fuck,"[1, 0]"
295689254317727744,"balconyis completely destroyed ,  and cardinal holes in our roof. this is a local public holiday day  :  (","[1, 0]"
295393066532106241,there has going to be a mother in tornado !  ahhhhhhhhhhhhhhhh,"[1, 0]"
296158329942708224,at gpe after class  ( at your terminal gpe )   [ picture ]   the text transfer protocol :  / t.co / .,"[1, 0]"
295415670395527168,the little girl says i remind her of eddie murphy.  # what ?,"[1, 0]"
295722117834625026,@ when i just saw your / you are watching it then all of sudden heard your / you are voice on television !  it was a clip of you being interviewed for the project !,"[1, 0]"
295866444699283458,"@ what at what date in date ?   # but , did you !  i miss the way back home !  foods all healthy over here oh !  the !","[1, 0]"
296887294139449344,"nothing to see here ,  folks.  drinking a org draft beer by  at your terminal beer  at your terminal  . .   the text transfer protocol :  / t.co / a","[1, 0]"
295367453515587584,but i am being paid to stand here doing nothing so i cannot complain,"[1, 0]"
296198365044166657,@ and and i will bet you had it all on track when you were my age.,"[1, 0]"
296029667775881216,"@ newstalk4bc :  the money is still closed at your terminal time ,  yes  and all ;  between you and gympie ,  will be for date or so. ..","[1, 0]"
297491408741363712,@ can_do_campbell  at your terminal or  at your terminal and  at your terminal where i can understand date pain here. socialism is dead !  date comrades spent the lot.  # .,"[1, 0]"
296183610761949184,@ good moneyw !  my favourite thing about you boys !,"[1, 0]"
295520344926728192,true. if you are driving why would you need a car ?  start  at your terminal line :  whose stupid idea was those killed in action ads ?,"[1, 0]"
295864450311913472,bit of cardinal tree hill before bed and then work date,"[1, 0]"
296700848254353409,@ .  at your terminal looked exactly the same as what i thought it was too. sad of its true though,"[1, 0]"
296210001586974720,@ date you do not even know what a write off is by text transfer protocol :  / t.co / .,"[1, 0]"
295322901165527040,fun in the sun # fundaywithdad   at your terminal  the gpe or text transfer protocol :  / t.co / .,"[1, 0]"
296556661450092544,"@ samantha_jade should give them a call ,  i know baby cakes !  x","[1, 0]"
296514334778093569,"sneak peek at your terminal the beautiful plans for date shoot - different colours ,  different org  at your terminal  the simple the text transfer protocol :  / t.co / id","[1, 0]"
295342848893669376,"@ elliejayneee i know !  cannot wait to get to gpe, so that i can get back on with the tan lines. staying in motel in gpe.","[1, 0]"
295491623226314753,@ ready in time or something i think,"[1, 0]"
296600812749201408,everything is backwards here  cardinal lettersarenotnumbers  cardinal .  cardinal gpe   at your terminal  in serviced apartments the text transfer protocol :  / t.co / asin,"[1, 0]"
295507609283330048,"@ donalbuckley  our loc has turned nasty too ,  80 +  winds and cardinal + m seas. all gold coast beaches closed. fac swim the go.","[1, 0]"
295883653324627968,@ sandra_sully please explain that text sent from  at your terminal address  and why ;  why it was deleted. plain dumb  and dumb ;  a reflection on our old past.  # .,"[1, 0]"
295517751320133634,best people you will ever meet. the text transfer protocol :  / t.co / .,"[1, 0]"
295814950784475136,remember when harry moneyed hello wild cats and we all believed in the high school musical theory,"[1, 0]"
297168124833312768,back again  (  at your terminal  soccer leagues club )  the text transfer protocol :  / t.co / id,"[1, 0]"
295820951168356352,@ well well done now. it has been exciting following your adventures.,"[1, 0]"
296085359375314944,had to take the long way around but i made it  (  at your terminal  org college )  by text transfer protocol :  / t.co / .,"[1, 0]"
295994597350445056,"be humble ,  gentle ,  and patient. show your love by being tolerant with one another. genesis cardinal : cardinal","[1, 0]"
295491069561409536,@ and thanks for the follow .,"[1, 0]"
296537077389078528,"@ kieranmcconnel fuck that i saw a frog date and i shit myself. and date i had an encounter with a white tail ,  killed the bastard.","[1, 0]"
295401346247557120,"gpe. workplace. must say ,  ordinal time here.   money# express  # work  quantity  at your terminal  org depot for text transfer protocol :  / t.co / id","[1, 0]"
295353790947807232,"i am at your terminal king of knives  ( indooroopilly ,  gpe )  the text transfer protocol :  / t.co / .","[1, 0]"
295345559823343616,@ waybropictures the picture kissing girl not like me sobbing on the floor if not old,"[1, 0]"
296506423439941632,@ and i could use some more too. low on sleep  :  /,"[1, 0]"
296225988214398976,who wants to come to bed with me,"[1, 0]"
296763251524501505,@ joan_rivers ! !  oh !  thanks for cardinal last laugh !,"[1, 0]"
297105860520468480,"this pain hurts so much , and it is just too real , but i know i am doing it for the right reason i am doing it cardinal you","[1, 0]"
296804693928198144,@ the all the money i make goes to my mum. if i do not make a lot then i feel like i am letting her down.,"[1, 0]"
296879967621496832,cardinal pumped for bowling date at your terminal .. bring a new player  and team ;  it has only  dollar 5 !  boom  at your terminal  revolution cardinalcardinalized text transfer protocol :  / t.co / .,"[1, 0]"
296719442593845249,solid timber queen bedroom setting gpe  dollar cardinal norp waters per text transfer protocol :  / t.co / .,"[1, 0]"
295690961391058944,is the  # money range open,"[1, 0]"
296569346480803840,@ well that is good outlook !  have been trying to have that frame of mind all day ! i am exhausted all this  and all ;  my sons birthday went  # .,"[1, 0]"
296066022891470848,finally should be getting my car back date   : - ),"[1, 0]"
295341038237790210,@ farrahwrites a staple until you get a mini fridge.  ;  ),"[1, 0]"
297227740036345856,i am at your terminal fleet street w /   at your terminal mvoronina the text transfer protocol :  / t.co / please,"[1, 0]"
295780345293455360,@ look  at your terminal text  : see i want to die. oh gods please save me,"[1, 0]"
297235263812427777,@ and well i am here till cardinal,"[1, 0]"
295797115769204737,"@ jesicazurc06  at your terminal itsellacruz sa moneymoneyna nice game and , police , ya ate ?  oh !  this much ?","[1, 0]"
295580454390726657,cardinal guys i know you want to know what really happened and i do too but just remember that they are not allowed to tell us,"[1, 0]"
296057782099132418,just because people are famous and make them perfect they make mistakes . making excuses for them. they are human just like you,"[1, 0]"
296882945342459904,@ bapyongguk_ism but the cute bag is the best .,"[1, 0]"
296980389396893698,"@ and what can i say ,  i have always been good at your terminal getting people pants off .","[1, 0]"
295456786440413184,@ me :  she talks in scots and is a poet. go away !  i agree !,"[1, 0]"
295668193723297792,@ because it would have to be better than nothing i guess ?,"[1, 0]"
296121334407233536,"after work ,  back to work ,  check animals again. home. clean. make dinner. fall over.","[1, 0]"
296134107283476480,cannot wait to get home. walk the dog and play video games,"[1, 0]"
296613359028154369,@ the you know how you suggested to web log my story ?  should i scan it  and see ;  post it raw ?   ( i also probably will not feel like typing it all out laughing out loud ),"[1, 0]"
296966513485828096,@ purpletiger79 no sounds like you need a rest !,"[1, 0]"
295532950618001408,org true in love you dressed are you dumb or ?,"[1, 0]"
296613842824351745,@ the_ guess that makes me a hold on  !,"[1, 0]"
295387372881854464,@ stalkingreedus  at your terminal wwwbigbaldhead  at your terminal the cute small animals make him look good !   ;  ),"[1, 0]"
296435605045383168,@ bargearsehanson good stuff i think i will saving my money for sat though. although a cardinal . the island is a good e / w bet,"[1, 0]"
296615874108981248,@ with good luck to the pre-selected male candidate. my wife and i know what to do.  ; - ),"[1, 0]"
296952164193021953,"sometimes i forget i have children. ass hole ,  yes. but yes !  get  at your terminal please :  person , on why she writes her text transfer protocol :  / t.co / stay  at your terminal salon","[1, 0]"
295874037874315264,"hey man !  hoping you will follow me if you get the time thank you very much  , at your terminal real_liam_payne","[1, 0]"
297282597963317248,birthday drinks for the birthday girl .   at your terminal  in cactus the text transfer protocol :  / t.co / id,"[1, 0]"
296445923444285444,@ rehderscorner then put us on the door. you !,"[1, 0]"
295812136960143360,org looks away in the worst possible way  # televisiontroll,"[1, 0]"
295712128936067072,@ bakingforbrad we be there in time  :  ),"[1, 0]"
296871401456025601,@ look  at your terminal or  at your terminal computer  at your terminal and normally there has a knob down the bottom for tension. might be true. pulled it apart ?,"[1, 0]"
295443697221394432,i cannot get over how insane this all is.,"[1, 0]"
295362913156358144,'this' is now used in  cardinal the / text transfer protocol :  / t.co / the,"[1, 0]"
297097328781836288,@ johnnyboy363636 becoming a street girl that should read,"[1, 0]"
295890751081025536,@ the it is weird  at your terminal odemwingiep is a good idea but since person has been on loan there he is shown how cardinal dimensional painting is,"[1, 0]"
296010622590660608,yet there it is i am dead. the text transfer protocol :  / t.co / id,"[1, 0]"
296066761407746048,"oh so because his boyfriend said it ,  it has a joke !  if abbot said it she would want his resignation. open text transfer protocol :  / t.co / a","[1, 0]"
296370696139968512,i just landed  at your terminal station as the mayor of aviation gpe on  at your terminal airport !  the text transfer protocol :  / t.co / id,"[1, 0]"
297300661043859456,"just a thought  at your terminal and after recent events ,  would not you rather not put one on the open river ?  future mistakes !   at your terminal vetoenergex","[1, 0]"
296520521963675648,@ person . no because you keep playing in the car !,"[1, 0]"
296913915655376896,@ livefromdarwin and humour as usual,"[1, 0]"
296357199876329472,no one stabbed overnight. although everyone was in scattered areas etc.,"[1, 0]"
296532434772713472,do i want to watch this now  :  (  )  at your terminal date :  hey not air person want to go back in the room and not rest.  # bridesmaids,"[1, 0]"
295872795328532480,be  at your terminal line :  an also says labor may seek new queensland flood - by text transfer protocol :  / t.co / id  at your terminal and,"[1, 0]"
296942491008131072,i will take person everyday over person of same sex !,"[1, 0]"
295830616660905984,take me back to when i had the world.,"[1, 0]"
295479541986635777,@ so i never buy apps. you should be happy the text transfer protocol :  / t.co / id,"[1, 0]"
296953138185920512,"all packed !  see you soon ,  gpe !   quantity  cardinal stay   at your terminal  orange grove cardinal - 1 street - 55 cardinalcardinalcardinal text transfer protocol :  / t.co / a","[1, 0]"
296221086671065090,@ for as long as it does not run out if beer. that is when we need to worry.,"[1, 0]"
297270727214784512,and i have to learn acoustic guitar god .,"[1, 0]"
296465039802646528,"@ look  at your terminal is  at your terminal is reasonable. but i do not regret it ,  my best professional is still the best mac i have owned.","[1, 0]"
295342242632192000,@ looking  at your terminal that i know. it was miles away. also one just up the road from me. very lucky,"[1, 0]"
296593690439348226,yes !  be  at your terminal piscesareus :   cardinal girls are sexually fluid and are willing to try anything once. more often if they liked it.,"[1, 0]"
